match_date,match_id,year,side,team,opponent,population,wealth_gdp_ppp,avg_temp_c,rank,population_score,wealth_score,climate_score,ranking_score,score_for,score_against,actual,city,host_country
2022-11-20,437,2022,a,Qatar,Ecuador,2657333.0,122920.54329029,27.2,41,0.26832809310258543,0.924588764690266,0.46101671078353545,0.30611537636325226,0,2,loss,Al Khor,Qatar
2022-11-20,437,2022,b,Ecuador,Qatar,17823897.0,15198.0725554473,21.9,24,0.4902207481131145,0.5168612156643381,0.8066410193413683,0.4061774899321221,2,0,win,Al Khor,Qatar
2022-11-21,438,2022,a,Senegal,Netherlands,17651103.0,4530.22059496055,27.8,36,0.48908496794633094,0.28077252828260424,0.4233711028530494,0.3304159323579471,0,2,loss,Doha,Qatar
2022-11-21,438,2022,b,Netherlands,Senegal,17700982.0,78630.3599072098,10.4,4,0.4894139616491513,0.837444065011255,0.8240037097874372,0.7409695237531486,2,0,win,Doha,Qatar
2022-11-21,439,2022,a,England,Iran,67604000.0,59021.5721805914,9.3,8,0.6456476329728983,0.7814928883880613,0.7579796312276883,0.6114542856297229,6,2,win,Al Rayyan,Qatar
2022-11-21,439,2022,b,Iran,England,89524246.0,17545.6246629429,17.3,17,0.6783905358865289,0.5448774836316813,0.9896221268507549,0.4706112767948082,2,6,loss,Al Rayyan,Qatar
2022-11-21,440,2022,a,United States,Wales,334017321.0,77860.9112908848,8.6,18,0.8319002781305166,0.8355259705660171,0.7131776783554898,0.4599311704813728,1,1,draw,Al Rayyan,Qatar
2022-11-21,440,2022,b,Wales,United States,67604000.0,59021.5721805914,9.3,31,0.6456476329728983,0.7814928883880613,0.7579796312276883,0.3583560851500469,1,1,draw,Al Rayyan,Qatar
2022-11-22,441,2022,a,Argentina,Saudi Arabia,45407904.0,29808.8073468007,14.8,2,0.5992477486093514,0.6482540903256983,0.9911505004882849,0.8704847618765743,1,2,loss,Lusail,Qatar
2022-11-22,441,2022,b,Saudi Arabia,Argentina,32175224.0,71968.074955888,26.0,50,0.5590843413091833,0.8201752203225442,0.5394075072376266,0.2690346216469566,2,1,win,Lusail,Qatar
2022-11-22,442,2022,a,Mexico,Poland,128613117.0,23135.4931601276,21.0,24,0.7206303603698891,0.598821288833317,0.8569968914352789,0.4061774899321221,0,0,draw,Doha,Qatar
2022-11-22,442,2022,b,Poland,Mexico,36821749.0,46777.5524519162,8.8,23,0.5748111521596779,0.7361437398228758,0.7261490370736909,0.4141297960952067,0,0,draw,Doha,Qatar
2022-11-22,443,2022,a,Denmark,Tunisia,5903037.0,78913.6534913127,8.3,11,0.36138226239083926,0.8381455401528309,0.6935113630255842,0.5519508901404825,0,0,draw,Al Rayyan,Qatar
2022-11-22,443,2022,b,Tunisia,Denmark,12119334.0,13618.5389918651,19.2,36,0.44524824255317824,0.495457043152645,0.9387464321565271,0.3304159323579471,0,0,draw,Al Rayyan,Qatar
2022-11-22,444,2022,a,France,Australia,68184457.0,57042.9449013772,11.7,5,0.6466444017757974,0.7748419399030368,0.8921367932761701,0.6992749298851911,4,1,win,Al Wakrah,Qatar
2022-11-22,444,2022,b,Australia,France,26018721.0,66103.1797066957,21.7,28,0.5343232930473688,0.8035948060161042,0.8182760289835492,0.3773742825258869,1,4,loss,Al Wakrah,Qatar
2022-11-23,445,2022,a,Germany,Japan,83177813.0,69048.9884036885,9.6,10,0.6698179394000464,0.8120988851850702,0.776592510126528,0.5697596917617653,1,2,loss,Al Rayyan,Qatar
2022-11-23,445,2022,b,Japan,Germany,125124989.0,47192.0500603372,14.6,18,0.717424691415265,0.7378644765928696,0.9879741303512339,0.4599311704813728,2,1,win,Al Rayyan,Qatar
2022-11-23,446,2022,a,Spain,Costa Rica,47786102.0,51398.9310403407,13.3,3,0.6051994196594294,0.7545202117385722,0.9559974818331,0.7947232043023992,7,0,win,Doha,Qatar
2022-11-23,446,2022,b,Costa Rica,Spain,5081765.0,26226.2754815949,24.8,34,0.34391637981854195,0.6232794175293676,0.6200068879809457,0.3410960386713825,0,7,loss,Doha,Qatar
2022-11-23,447,2022,a,Morocco,Croatia,37329064.0,9310.0322265625,18.3,25,0.5764064917935252,0.4212716525369613,0.967873075176895,0.39854985977038226,0,0,draw,Al Khor,Qatar
2022-11-23,447,2022,b,Croatia,Morocco,3855641.0,42125.0726930931,11.9,14,0.3117238862151074,0.7157101898215344,0.9014367207433535,0.5068895206493126,0,0,draw,Al Khor,Qatar
2022-11-23,448,2022,a,Belgium,Canada,11680210.0,69128.1388883843,10.7,7,0.44094543006583675,0.8123223424351615,0.8408053791958005,0.6364047587727383,1,0,win,Al Rayyan,Qatar
2022-11-23,448,2022,b,Canada,Belgium,38935934.0,63944.1050100687,-5.4,32,0.5813201432675775,0.7971176662450116,0.05919527347393252,0.35242380938287154,0,1,loss,Al Rayyan,Qatar
2022-11-24,449,2022,a,Switzerland,Cameroon,8777088.0,94421.4576550424,6.5,16,0.40763020428377694,0.8731403420357294,0.5728686816364933,0.48193904750629724,1,0,win,Al Wakrah,Qatar
2022-11-24,449,2022,b,Cameroon,Switzerland,27632771.0,5188.97750866081,24.6,53,0.5413402828026429,0.3072537556441467,0.6334696366573507,0.2581470183752065,0,1,loss,Al Wakrah,Qatar
2022-11-24,450,2022,a,Brazil,Serbia,210306415.0,19876.8533531396,25.0,1,0.777963398200528,0.5692102815506525,0.6065306597126334,1.0,2,0,win,Lusail,Qatar
2022-11-24,450,2022,b,Serbia,Brazil,6664449.0,26142.8279237665,11.4,20,0.3755267795434549,0.6226578106053682,0.8775535639640376,0.44024445363833975,0,2,loss,Lusail,Qatar
2022-11-24,451,2022,a,Uruguay,South Korea,3390913.0,33000.918699951,17.6,13,0.29674952354594547,0.6680968669971403,0.9843217347761177,0.5207366687435742,0,0,draw,Al Rayyan,Qatar
2022-11-24,451,2022,b,South Korea,Uruguay,51672569.0,55509.3368761174,11.5,17,0.6143157093971608,0.7695261974520583,0.8824969025845955,0.4706112767948082,0,0,draw,Al Rayyan,Qatar
2022-11-24,452,2022,a,Portugal,Ghana,10434332.0,45250.0148759865,15.2,8,0.42779493011920755,0.7296679785031415,0.9960571761381909,0.6114542856297229,3,2,win,Doha,Qatar
2022-11-24,452,2022,b,Ghana,Portugal,33149152.0,7208.15798982723,27.2,68,0.5625610504185808,0.3713623126453854,0.46101671078353545,0.2115808005479567,2,3,loss,Doha,Qatar
2022-11-25,453,2022,a,Qatar,Senegal,2657333.0,122920.54329029,27.2,45,0.26832809310258543,0.924588764690266,0.46101671078353545,0.2887213384899895,1,3,loss,Doha,Qatar
2022-11-25,453,2022,b,Senegal,Qatar,17651103.0,4530.22059496055,27.8,40,0.48908496794633094,0.28077252828260424,0.4233711028530494,0.31072921551491406,3,1,win,Doha,Qatar
2022-11-25,454,2022,a,Netherlands,Ecuador,17700982.0,78630.3599072098,10.4,4,0.4894139616491513,0.837444065011255,0.8240037097874372,0.7409695237531486,1,1,draw,Al Rayyan,Qatar
2022-11-25,454,2022,b,Ecuador,Netherlands,17823897.0,15198.0725554473,21.9,22,0.4902207481131145,0.5168612156643381,0.8066410193413683,0.4224356520170568,1,1,draw,Al Rayyan,Qatar
2022-11-25,455,2022,a,Wales,Iran,67604000.0,59021.5721805914,9.3,31,0.6456476329728983,0.7814928883880613,0.7579796312276883,0.3583560851500469,0,2,loss,Al Rayyan,Qatar
2022-11-25,455,2022,b,Iran,Wales,89524246.0,17545.6246629429,17.3,18,0.6783905358865289,0.5448774836316813,0.9896221268507549,0.4599311704813728,2,0,win,Al Rayyan,Qatar
2022-11-25,456,2022,a,England,United States,67604000.0,59021.5721805914,9.3,7,0.6456476329728983,0.7814928883880613,0.7579796312276883,0.6364047587727383,0,0,draw,Al Khor,Qatar
2022-11-25,456,2022,b,United States,England,334017321.0,77860.9112908848,8.6,19,0.8319002781305166,0.8355259705660171,0.7131776783554898,0.44982865656530246,0,0,draw,Al Khor,Qatar
2022-11-26,457,2022,a,Poland,Saudi Arabia,36821749.0,46777.5524519162,8.8,23,0.5748111521596779,0.7361437398228758,0.7261490370736909,0.4141297960952067,2,0,win,Al Rayyan,Qatar
2022-11-26,457,2022,b,Saudi Arabia,Poland,32175224.0,71968.074955888,26.0,45,0.5590843413091833,0.8201752203225442,0.5394075072376266,0.2887213384899895,0,2,loss,Al Rayyan,Qatar
2022-11-26,458,2022,a,Argentina,Mexico,45407904.0,29808.8073468007,14.8,2,0.5992477486093514,0.6482540903256983,0.9911505004882849,0.8704847618765743,2,0,win,Lusail,Qatar
2022-11-26,458,2022,b,Mexico,Argentina,128613117.0,23135.4931601276,21.0,24,0.7206303603698891,0.598821288833317,0.8569968914352789,0.4061774899321221,0,2,loss,Lusail,Qatar
2022-11-26,459,2022,a,Tunisia,Australia,12119334.0,13618.5389918651,19.2,36,0.44524824255317824,0.495457043152645,0.9387464321565271,0.3304159323579471,0,1,loss,Al Wakrah,Qatar
2022-11-26,459,2022,b,Australia,Tunisia,26018721.0,66103.1797066957,21.7,29,0.5343232930473688,0.8035948060161042,0.8182760289835492,0.370817434616976,1,0,win,Al Wakrah,Qatar
2022-11-26,460,2022,a,France,Denmark,68184457.0,57042.9449013772,11.7,4,0.6466444017757974,0.7748419399030368,0.8921367932761701,0.7409695237531486,2,1,win,Doha,Qatar
2022-11-26,460,2022,b,Denmark,France,5903037.0,78913.6534913127,8.3,12,0.36138226239083926,0.8381455401528309,0.6935113630255842,0.5356927280555478,1,2,loss,Doha,Qatar
2022-11-27,461,2022,a,Japan,Costa Rica,125124989.0,47192.0500603372,14.6,16,0.717424691415265,0.7378644765928696,0.9879741303512339,0.48193904750629724,0,1,loss,Al Rayyan,Qatar
2022-11-27,461,2022,b,Costa Rica,Japan,5081765.0,26226.2754815949,24.8,36,0.34391637981854195,0.6232794175293676,0.6200068879809457,0.3304159323579471,1,0,win,Al Rayyan,Qatar
2022-11-27,462,2022,a,Spain,Germany,47786102.0,51398.9310403407,13.3,3,0.6051994196594294,0.7545202117385722,0.9559974818331,0.7947232043023992,1,1,draw,Al Khor,Qatar
2022-11-27,462,2022,b,Germany,Spain,83177813.0,69048.9884036885,9.6,10,0.6698179394000464,0.8120988851850702,0.776592510126528,0.5697596917617653,1,1,draw,Al Khor,Qatar
2022-11-27,463,2022,a,Belgium,Morocco,11680210.0,69128.1388883843,10.7,6,0.44094543006583675,0.8123223424351615,0.8408053791958005,0.6652079661789736,0,2,loss,Doha,Qatar
2022-11-27,463,2022,b,Morocco,Belgium,37329064.0,9310.0322265625,18.3,24,0.5764064917935252,0.4212716525369613,0.967873075176895,0.4061774899321221,2,0,win,Doha,Qatar
2022-11-27,464,2022,a,Croatia,Canada,3855641.0,42125.0726930931,11.9,14,0.3117238862151074,0.7157101898215344,0.9014367207433535,0.5068895206493126,4,1,win,Al Rayyan,Qatar
2022-11-27,464,2022,b,Canada,Croatia,38935934.0,63944.1050100687,-5.4,34,0.5813201432675775,0.7971176662450116,0.05919527347393252,0.3410960386713825,1,4,loss,Al Rayyan,Qatar
2022-11-28,465,2022,a,Cameroon,Serbia,27632771.0,5188.97750866081,24.6,56,0.5413402828026429,0.3072537556441467,0.6334696366573507,0.2478590444024611,3,3,draw,Al Wakrah,Qatar
2022-11-28,465,2022,b,Serbia,Cameroon,6664449.0,26142.8279237665,11.4,20,0.3755267795434549,0.6226578106053682,0.8775535639640376,0.44024445363833975,3,3,draw,Al Wakrah,Qatar
2022-11-28,466,2022,a,Brazil,Switzerland,210306415.0,19876.8533531396,25.0,1,0.777963398200528,0.5692102815506525,0.6065306597126334,1.0,1,0,win,Doha,Qatar
2022-11-28,466,2022,b,Switzerland,Brazil,8777088.0,94421.4576550424,6.5,15,0.40763020428377694,0.8731403420357294,0.5728686816364933,0.4939981341875903,0,1,loss,Doha,Qatar
2022-11-28,467,2022,a,South Korea,Ghana,51672569.0,55509.3368761174,11.5,16,0.6143157093971608,0.7695261974520583,0.8824969025845955,0.48193904750629724,2,3,loss,Al Rayyan,Qatar
2022-11-28,467,2022,b,Ghana,South Korea,33149152.0,7208.15798982723,27.2,70,0.5625610504185808,0.3713623126453854,0.46101671078353545,0.2061644505345036,3,2,win,Al Rayyan,Qatar
2022-11-28,468,2022,a,Portugal,Uruguay,10434332.0,45250.0148759865,15.2,7,0.42779493011920755,0.7296679785031415,0.9960571761381909,0.6364047587727383,2,0,win,Lusail,Qatar
2022-11-28,468,2022,b,Uruguay,Portugal,3390913.0,33000.918699951,17.6,12,0.29674952354594547,0.6680968669971403,0.9843217347761177,0.5356927280555478,0,2,loss,Lusail,Qatar
2022-11-29,469,2022,a,Ecuador,Senegal,17823897.0,15198.0725554473,21.9,24,0.4902207481131145,0.5168612156643381,0.8066410193413683,0.4061774899321221,1,2,loss,Al Rayyan,Qatar
2022-11-29,469,2022,b,Senegal,Ecuador,17651103.0,4530.22059496055,27.8,34,0.48908496794633094,0.28077252828260424,0.4233711028530494,0.3410960386713825,2,1,win,Al Rayyan,Qatar
2022-11-29,470,2022,a,Qatar,Netherlands,2657333.0,122920.54329029,27.2,46,0.26832809310258543,0.924588764690266,0.46101671078353545,0.28461455797178103,0,2,loss,Al Khor,Qatar
2022-11-29,470,2022,b,Netherlands,Qatar,17700982.0,78630.3599072098,10.4,5,0.4894139616491513,0.837444065011255,0.8240037097874372,0.6992749298851911,2,0,win,Al Khor,Qatar
2022-11-29,471,2022,a,Wales,England,67604000.0,59021.5721805914,9.3,33,0.6456476329728983,0.7814928883880613,0.7579796312276883,0.34667409444288166,0,3,loss,Al Rayyan,Qatar
2022-11-29,471,2022,b,England,Wales,67604000.0,59021.5721805914,9.3,7,0.6456476329728983,0.7814928883880613,0.7579796312276883,0.6364047587727383,3,0,win,Al Rayyan,Qatar
2022-11-29,472,2022,a,Iran,United States,89524246.0,17545.6246629429,17.3,16,0.6783905358865289,0.5448774836316813,0.9896221268507549,0.48193904750629724,0,1,loss,Doha,Qatar
2022-11-29,472,2022,b,United States,Iran,334017321.0,77860.9112908848,8.6,17,0.8319002781305166,0.8355259705660171,0.7131776783554898,0.4706112767948082,1,0,win,Doha,Qatar
2022-11-30,473,2022,a,Poland,Argentina,36821749.0,46777.5524519162,8.8,23,0.5748111521596779,0.7361437398228758,0.7261490370736909,0.4141297960952067,0,2,loss,Doha,Qatar
2022-11-30,473,2022,b,Argentina,Poland,45407904.0,29808.8073468007,14.8,2,0.5992477486093514,0.6482540903256983,0.9911505004882849,0.8704847618765743,2,0,win,Doha,Qatar
2022-11-30,474,2022,a,Saudi Arabia,Mexico,32175224.0,71968.074955888,26.0,45,0.5590843413091833,0.8201752203225442,0.5394075072376266,0.2887213384899895,1,2,loss,Lusail,Qatar
2022-11-30,474,2022,b,Mexico,Saudi Arabia,128613117.0,23135.4931601276,21.0,25,0.7206303603698891,0.598821288833317,0.8569968914352789,0.39854985977038226,2,1,win,Lusail,Qatar
2022-11-30,475,2022,a,Australia,Denmark,26018721.0,66103.1797066957,21.7,28,0.5343232930473688,0.8035948060161042,0.8182760289835492,0.3773742825258869,1,0,win,Al Wakrah,Qatar
2022-11-30,475,2022,b,Denmark,Australia,5903037.0,78913.6534913127,8.3,13,0.36138226239083926,0.8381455401528309,0.6935113630255842,0.5207366687435742,0,1,loss,Al Wakrah,Qatar
2022-11-30,476,2022,a,Tunisia,France,12119334.0,13618.5389918651,19.2,41,0.44524824255317824,0.495457043152645,0.9387464321565271,0.30611537636325226,1,0,win,Al Rayyan,Qatar
2022-11-30,476,2022,b,France,Tunisia,68184457.0,57042.9449013772,11.7,4,0.6466444017757974,0.7748419399030368,0.8921367932761701,0.7409695237531486,0,1,loss,Al Rayyan,Qatar
2022-12-01,477,2022,a,Japan,Spain,125124989.0,47192.0500603372,14.6,17,0.717424691415265,0.7378644765928696,0.9879741303512339,0.4706112767948082,2,1,win,Al Rayyan,Qatar
2022-12-01,477,2022,b,Spain,Japan,47786102.0,51398.9310403407,13.3,3,0.6051994196594294,0.7545202117385722,0.9559974818331,0.7947232043023992,1,2,loss,Al Rayyan,Qatar
2022-12-01,478,2022,a,Costa Rica,Germany,5081765.0,26226.2754815949,24.8,32,0.34391637981854195,0.6232794175293676,0.6200068879809457,0.35242380938287154,2,4,loss,Al Khor,Qatar
2022-12-01,478,2022,b,Germany,Costa Rica,83177813.0,69048.9884036885,9.6,10,0.6698179394000464,0.8120988851850702,0.776592510126528,0.5697596917617653,4,2,win,Al Khor,Qatar
2022-12-01,479,2022,a,Croatia,Belgium,3855641.0,42125.0726930931,11.9,12,0.3117238862151074,0.7157101898215344,0.9014367207433535,0.5356927280555478,0,0,draw,Al Rayyan,Qatar
2022-12-01,479,2022,b,Belgium,Croatia,11680210.0,69128.1388883843,10.7,9,0.44094543006583675,0.8123223424351615,0.8408053791958005,0.5894464086047984,0,0,draw,Al Rayyan,Qatar
2022-12-01,480,2022,a,Canada,Morocco,38935934.0,63944.1050100687,-5.4,40,0.5813201432675775,0.7971176662450116,0.05919527347393252,0.31072921551491406,1,2,loss,Doha,Qatar
2022-12-01,480,2022,b,Morocco,Canada,37329064.0,9310.0322265625,18.3,21,0.5764064917935252,0.4212716525369613,0.967873075176895,0.43112796307513745,2,1,win,Doha,Qatar
2022-12-02,481,2022,a,Serbia,Switzerland,6664449.0,26142.8279237665,11.4,21,0.3755267795434549,0.6226578106053682,0.8775535639640376,0.43112796307513745,2,3,loss,Doha,Qatar
2022-12-02,481,2022,b,Switzerland,Serbia,8777088.0,94421.4576550424,6.5,17,0.40763020428377694,0.8731403420357294,0.5728686816364933,0.4706112767948082,3,2,win,Doha,Qatar
2022-12-02,482,2022,a,Cameroon,Brazil,27632771.0,5188.97750866081,24.6,54,0.5413402828026429,0.3072537556441467,0.6334696366573507,0.25465437478377184,1,0,win,Lusail,Qatar
2022-12-02,482,2022,b,Brazil,Cameroon,210306415.0,19876.8533531396,25.0,1,0.777963398200528,0.5692102815506525,0.6065306597126334,1.0,0,1,loss,Lusail,Qatar
2022-12-02,483,2022,a,Ghana,Uruguay,33149152.0,7208.15798982723,27.2,60,0.5625610504185808,0.3713623126453854,0.46101671078353545,0.23496765794073904,0,2,loss,Al Wakrah,Qatar
2022-12-02,483,2022,b,Uruguay,Ghana,3390913.0,33000.918699951,17.6,13,0.29674952354594547,0.6680968669971403,0.9843217347761177,0.5207366687435742,2,0,win,Al Wakrah,Qatar
2022-12-02,484,2022,a,South Korea,Portugal,51672569.0,55509.3368761174,11.5,20,0.6143157093971608,0.7695261974520583,0.8824969025845955,0.44024445363833975,2,1,win,Al Rayyan,Qatar
2022-12-02,484,2022,b,Portugal,South Korea,10434332.0,45250.0148759865,15.2,6,0.42779493011920755,0.7296679785031415,0.9960571761381909,0.6652079661789736,1,2,loss,Al Rayyan,Qatar
2022-12-03,485,2022,a,Netherlands,United States,17700982.0,78630.3599072098,10.4,3,0.4894139616491513,0.837444065011255,0.8240037097874372,0.7947232043023992,3,1,win,Al Rayyan,Qatar
2022-12-03,485,2022,b,United States,Netherlands,334017321.0,77860.9112908848,8.6,17,0.8319002781305166,0.8355259705660171,0.7131776783554898,0.4706112767948082,1,3,loss,Al Rayyan,Qatar
2022-12-03,486,2022,a,Argentina,Australia,45407904.0,29808.8073468007,14.8,2,0.5992477486093514,0.6482540903256983,0.9911505004882849,0.8704847618765743,2,1,win,Al Rayyan,Qatar
2022-12-03,486,2022,b,Australia,Argentina,26018721.0,66103.1797066957,21.7,25,0.5343232930473688,0.8035948060161042,0.8182760289835492,0.39854985977038226,1,2,loss,Al Rayyan,Qatar
2022-12-04,487,2022,a,France,Poland,68184457.0,57042.9449013772,11.7,5,0.6466444017757974,0.7748419399030368,0.8921367932761701,0.6992749298851911,3,1,win,Doha,Qatar
2022-12-04,487,2022,b,Poland,France,36821749.0,46777.5524519162,8.8,22,0.5748111521596779,0.7361437398228758,0.7261490370736909,0.4224356520170568,1,3,loss,Doha,Qatar
2022-12-04,488,2022,a,England,Senegal,67604000.0,59021.5721805914,9.3,6,0.6456476329728983,0.7814928883880613,0.7579796312276883,0.6652079661789736,3,0,win,Al Khor,Qatar
2022-12-04,488,2022,b,Senegal,England,17651103.0,4530.22059496055,27.8,30,0.48908496794633094,0.28077252828260424,0.4233711028530494,0.3644828960641646,0,3,loss,Al Khor,Qatar
2022-12-05,489,2022,a,Japan,Croatia,125124989.0,47192.0500603372,14.6,16,0.717424691415265,0.7378644765928696,0.9879741303512339,0.48193904750629724,1,1,draw,Al Wakrah,Qatar
2022-12-05,489,2022,b,Croatia,Japan,3855641.0,42125.0726930931,11.9,12,0.3117238862151074,0.7157101898215344,0.9014367207433535,0.5356927280555478,1,1,draw,Al Wakrah,Qatar
2022-12-05,490,2022,a,Brazil,South Korea,210306415.0,19876.8533531396,25.0,1,0.777963398200528,0.5692102815506525,0.6065306597126334,1.0,4,1,win,Doha,Qatar
2022-12-05,490,2022,b,South Korea,Brazil,51672569.0,55509.3368761174,11.5,17,0.6143157093971608,0.7695261974520583,0.8824969025845955,0.4706112767948082,1,4,loss,Doha,Qatar
2022-12-06,491,2022,a,Morocco,Spain,37329064.0,9310.0322265625,18.3,20,0.5764064917935252,0.4212716525369613,0.967873075176895,0.44024445363833975,0,0,draw,Al Rayyan,Qatar
2022-12-06,491,2022,b,Spain,Morocco,47786102.0,51398.9310403407,13.3,5,0.6051994196594294,0.7545202117385722,0.9559974818331,0.6992749298851911,0,0,draw,Al Rayyan,Qatar
2022-12-06,492,2022,a,Portugal,Switzerland,10434332.0,45250.0148759865,15.2,7,0.42779493011920755,0.7296679785031415,0.9960571761381909,0.6364047587727383,6,1,win,Lusail,Qatar
2022-12-06,492,2022,b,Switzerland,Portugal,8777088.0,94421.4576550424,6.5,14,0.40763020428377694,0.8731403420357294,0.5728686816364933,0.5068895206493126,1,6,loss,Lusail,Qatar
2022-12-09,493,2022,a,Croatia,Brazil,3855641.0,42125.0726930931,11.9,12,0.3117238862151074,0.7157101898215344,0.9014367207433535,0.5356927280555478,1,1,draw,Al Rayyan,Qatar
2022-12-09,493,2022,b,Brazil,Croatia,210306415.0,19876.8533531396,25.0,1,0.777963398200528,0.5692102815506525,0.6065306597126334,1.0,1,1,draw,Al Rayyan,Qatar
2022-12-09,494,2022,a,Netherlands,Argentina,17700982.0,78630.3599072098,10.4,3,0.4894139616491513,0.837444065011255,0.8240037097874372,0.7947232043023992,2,2,draw,Lusail,Qatar
2022-12-09,494,2022,b,Argentina,Netherlands,45407904.0,29808.8073468007,14.8,2,0.5992477486093514,0.6482540903256983,0.9911505004882849,0.8704847618765743,2,2,draw,Lusail,Qatar
2022-12-10,495,2022,a,Morocco,Portugal,37329064.0,9310.0322265625,18.3,19,0.5764064917935252,0.4212716525369613,0.967873075176895,0.44982865656530246,1,0,win,Doha,Qatar
2022-12-10,495,2022,b,Portugal,Morocco,10434332.0,45250.0148759865,15.2,7,0.42779493011920755,0.7296679785031415,0.9960571761381909,0.6364047587727383,0,1,loss,Doha,Qatar
2022-12-10,496,2022,a,England,France,67604000.0,59021.5721805914,9.3,6,0.6456476329728983,0.7814928883880613,0.7579796312276883,0.6652079661789736,1,2,loss,Al Khor,Qatar
2022-12-10,496,2022,b,France,England,68184457.0,57042.9449013772,11.7,4,0.6466444017757974,0.7748419399030368,0.8921367932761701,0.7409695237531486,2,1,win,Al Khor,Qatar
2022-12-13,497,2022,a,Argentina,Croatia,45407904.0,29808.8073468007,14.8,2,0.5992477486093514,0.6482540903256983,0.9911505004882849,0.8704847618765743,3,0,win,Lusail,Qatar
2022-12-13,497,2022,b,Croatia,Argentina,3855641.0,42125.0726930931,11.9,12,0.3117238862151074,0.7157101898215344,0.9014367207433535,0.5356927280555478,0,3,loss,Lusail,Qatar
2022-12-14,498,2022,a,France,Morocco,68184457.0,57042.9449013772,11.7,4,0.6466444017757974,0.7748419399030368,0.8921367932761701,0.7409695237531486,2,0,win,Al Khor,Qatar
2022-12-14,498,2022,b,Morocco,France,37329064.0,9310.0322265625,18.3,16,0.5764064917935252,0.4212716525369613,0.967873075176895,0.48193904750629724,0,2,loss,Al Khor,Qatar
2022-12-17,499,2022,a,Croatia,Morocco,3855641.0,42125.0726930931,11.9,12,0.3117238862151074,0.7157101898215344,0.9014367207433535,0.5356927280555478,2,1,win,Al Rayyan,Qatar
2022-12-17,499,2022,b,Morocco,Croatia,37329064.0,9310.0322265625,18.3,17,0.5764064917935252,0.4212716525369613,0.967873075176895,0.4706112767948082,1,2,loss,Al Rayyan,Qatar
2022-12-18,500,2022,a,Argentina,France,45407904.0,29808.8073468007,14.8,2,0.5992477486093514,0.6482540903256983,0.9911505004882849,0.8704847618765743,3,3,draw,Lusail,Qatar
2022-12-18,500,2022,b,France,Argentina,68184457.0,57042.9449013772,11.7,3,0.6466444017757974,0.7748419399030368,0.8921367932761701,0.7947232043023992,3,3,draw,Lusail,Qatar
